,txt,label,distance,intent,annotated_txt
24851,"Na quinta feira dia 30 de abril voltei a senti uma moleza no corpo durante todo o dia. Trabalhei normal e quando cheguei em casa tomei um banho e logo após o banho, comecei a ter febre.  Tomei o paracetamol, fui dormir e por volta das 3:00 horas da manhã do dia 01 de maio (sexta) a febre voltou mais forte. Tomei o remédio e passou",33,0.2579662241966606,inform_symptoms,"Na quinta feira dia 30 de abril voltei a senti uma moleza no corpo durante todo o dia. Trabalhei normal e quando cheguei em casa tomei um banho e logo após o banho, comecei a ter [febre](SINTOMA).  Tomei o paracetamol, fui dormir e por volta das 3:00 horas da manhã do dia 01 de maio (sexta) a [febre](SINTOMA) voltou mais forte. Tomei o remédio e passou"
24852,Na sexta durante não senti mais nada.,21,0.5531949166067719,inform,Na sexta durante não senti mais nada.
24853,"No sábado amanheci disposto. Mais o nariz começou uma coriza e espirrei com certa frequência e tossi várias vezes. A noite foi que apareceu outro sintoma. Não senti mais cheiro de nada. Gosto normal, mais cheiro até agora nada",56,0.3405634288268738,inform_symptoms,"No sábado amanheci disposto. Mais o nariz começou uma [coriza](SINTOMA) e espirrei com certa frequência e tossi várias vezes. A noite foi que apareceu outro sintoma. Não senti mais cheiro de nada. Gosto normal, mais cheiro até agora nada"
24854,"A da madrugada estava em 38,5",17,0.4104671605629831,inform,"A da madrugada estava em 38,5"
24855,Hoje já amanheci sem disposição para nada. A coriza e a tosse passou. Mais o cheiro e indisposição é que continua,56,0.3992352292106945,inform_symptoms,Hoje já amanheci sem disposição para nada. A [coriza](SINTOMA) e a [tosse](SINTOMA) passou. Mais o cheiro e indisposição é que continua
24856,A febre também não voltou,13,0.2235805208379034,inform_symptoms,A [febre](SINTOMA) também não voltou
24857,"Uma outra dúvida, ontem estava com uma coceira grande, tomei até um antialérgico (hixigine) usado na dengue. Tem algum registro de coceira no Covid-19?",56,0.5093714991292865,request_inform,"Uma outra dúvida, ontem estava com uma [coceira](SINTOMA) grande, tomei até um antialérgico (hixigine) usado na [dengue](SINTOMA). Tem algum registro de [coceira](SINTOMA) no Covid-19?"
24858,"Pelas informações que lhe dei, sou considerado suspeito de Covid-19?",29,0.4111691484914856,request_inform,"Pelas informações que lhe dei, sou considerado suspeito de Covid-19?"
24859,Então devo ir no posto pegar o atestado e ficar em casa?,41,0.3642760684253959,request_inform,Então devo ir no posto pegar o atestado e ficar em casa?
24860,Hj eu passei o dia bem,21,0.341824560698542,inform,Hj eu passei o dia bem
24861,Mas me senti um pouco mais de falta de ar durante o dia do que os dias anteriores,21,0.2814282284805691,inform_symptoms,Mas me senti um pouco mais de [falta de ar](SINTOMA) durante o dia do que os dias anteriores
24862,Há pouco tempo fui tomar banho e já tem uns 30min que eu estou com muuuuuita falta de ar,21,0.406664729831608,inform_symptoms,Há pouco tempo fui tomar banho e já tem uns 30min que eu estou com muuuuuita [falta de ar](SINTOMA)
24863,Estou mto ofegante e mal conseguindo respirar,39,0.1803252744712006,inform_symptoms,Estou mto ofegante e mal conseguindo respirar
24864,Aqui em casa tem um aparelho de aerossol e clenil A,1,0.5469993559615735,inform_medicine,Aqui em casa tem um aparelho de aerossol e clenil A
24865,Se não me engano ele é um bronquiodilatador,29,0.6473534662219493,inform,Se não me engano ele é um bronquiodilatador
24866,Quero saber se posso usar pra ver se melhora esse sufoco,44,0.5476660903271463,request_inform,Quero saber se posso usar pra ver se melhora esse sufoco
24867,Estou com os sintomas desde quinta e esse é o meu primeiro pico de falta de ar intensa,23,0.2783422005006065,inform_symptoms,Estou com os sintomas desde quinta e esse é o meu primeiro pico de [falta de ar](SINTOMA) intensa
24868,Todas as outras vezes eu consegui controlar com exercícios,3,0.5417374666500414,inform,Todas as outras vezes eu consegui controlar com exercícios
24869,Dessa vez está mais difícil,43,0.4720914287873252,inform,Dessa vez está mais difícil
24870,Não mto,18,0.1185440945723219,inform,Não mto
24871,Essa é bem pertinho!!,24,0.4809574510668194,greeting,Essa é bem pertinho!!
24872,"No caso não é recomendado usar o clenil A, mas eu posso usar o aerossol só com soro fisiológico pra ajudar a limpar as vias aéreas?",44,0.5675629111596102,request_inform,"No caso não é recomendado usar o clenil A, mas eu posso usar o aerossol só com soro fisiológico pra ajudar a limpar as vias aéreas?"
24873,Eu vou fazer aqui,46,0.3093284837254842,inform,Eu vou fazer aqui
24874,Se não melhorar eu vou na upa,45,0.4069199502664186,inform,Se não melhorar eu vou na upa
24875,Ah 4 dias estou sentindo dor no corpo e febre variando de 37 a 38. O quê devo fazer?,33,0.2692428627980689,inform_symptoms,Ah 4 dias estou sentindo [dor](SINTOMA) no corpo e [febre](SINTOMA) variando de 37 a 38. O quê devo fazer?
24876,Devo procurar um hospital?,41,0.2914384309372371,request_inform,Devo procurar um hospital?
24877,Paracetamol de 8h em 8h,0,0.3142606304361306,inform_medicine,Paracetamol de 8h em 8h
24878,O que me indica a comer ou tomar sobre alimentação?,44,0.4193674046833763,request_inform,O que me indica a comer ou tomar sobre alimentação?
24879,Tô isolada em um quarto,1,0.3785176952392682,inform,Tô isolada em um quarto
24880,Mesmo sendo de 750 miligramas o paracetamol posso tomar de 6h em 6h?,0,0.3468749012456887,request_inform,Mesmo sendo de 750 miligramas o paracetamol posso tomar de 6h em 6h?
24881,"Outra dúvida, pode ser dengue, virose... ou pelo jeito estou com covid?",38,0.4176169016629197,request_inform,"Outra dúvida, pode ser [dengue](SINTOMA), virose... ou pelo jeito estou com covid?"
24882,Mesmo isolada no quarto?,1,0.45303243467668,request_inform,Mesmo isolada no quarto?
24883,As duas pessoas q estão comigo já estão começando a sentir sintomas como corrida e febre.,33,0.3843584940981207,inform_symptoms,As duas pessoas q estão comigo já estão começando a sentir sintomas como corrida e [febre](SINTOMA).
24884,Não sinto cheiro nem gosto de nada meu nariz muito entupido.,28,0.2252914028920131,inform_symptoms,Não sinto cheiro nem gosto de nada meu nariz muito entupido.
24885,Não é descontroladamente,18,0.3052661184319576,inform,Não é descontroladamente
24886,Hoje Passei o dia deitada,43,0.3384314450266985,inform,Hoje Passei o dia deitada
24887,"E um pouco de dor na cabeça, diarréia só um pouco pela manhã",42,0.287143991142736,inform_symptoms,"E um pouco de dor na cabeça, [diarréia](SINTOMA) só um pouco pela manhã"
24888,Um pouco de dor no estômago e como é continuo como senão estivesse comido nada.,42,0.3847584093523916,inform_symptoms,Um pouco de dor no estômago e como é continuo como senão estivesse comido nada.
24889,Uso o remédio de pressão,9,0.4223917285264537,inform_medicine,Uso o remédio de pressão
24890,E um anti depressivo,58,0.5279981860739961,inform_medicine,E um anti [depressivo](SINTOMA)
24891,"Sim,hoje estou de folga.",48,0.4246278034858657,inform,"Sim,hoje estou de folga."
24892,"Um pouco quando passo muito tempo com a máscara no trabalho, devido o nariz entupido.",28,0.3753424888391674,inform_symptoms,"Um pouco quando passo muito tempo com a máscara no trabalho, devido o [nariz](SINTOMA) entupido."
24893,Um pouco de dor na cabeça e um pouco no corpo,8,0.1784073524591692,inform_symptoms,Um pouco de dor na cabeça e um pouco no corpo
24894,Perda total do olfato e paladar.,52,0.4257139661179215,inform_symptoms,Perda total do olfato e paladar.
24895,Lá tem médicos para esses casos?,53,0.4146142318194961,request_inform,Lá tem médicos para esses casos?
24896,"Amém, Deus nos dê saúde!!",20,0.2756628634249375,greeting,"Amém, Deus nos dê saúde!!"
24897,"Boa noite viajei de Salvador a Fortaleza dia 03/03. Na poltrona atrás de minha alguém tomada e espirrava muito. 4 dias após chegar em casa comecei c tosse seca e cansaço. Passei uma noite sentada no sofá com dificuldade para respirar. Não tive febre. Tratei em casa. Entretanto hoje ainda me encontro com tosse seca, garganta doendo e é uma sensação de queimor na região ďo tórax ao tossir . Será que fui infectada? poderia fazer o exame para saber? onde poderia fazer esse exame? Continuo após sessenta dias com a tosse seca, com cansaço em algumas atividades. Tenho me cuidado com chás e bastante água, mas estou preocupa",56,0.2648355749482548,inform_symptoms,"Boa noite viajei de Salvador a Fortaleza dia 03/03. Na poltrona atrás de minha alguém tomada e espirrava muito. 4 dias após chegar em casa comecei c [tosse seca](SINTOMA) e [cansaço](SINTOMA). Passei uma noite sentada no sofá com [dificuldade para respirar](SINTOMA). Não tive [febre](SINTOMA). Tratei em casa. Entretanto hoje ainda me encontro com [tosse](SINTOMA) seca, [garganta](SINTOMA) doendo e é uma sensação de queimor na região ďo tórax ao tossir . Será que fui infectada? poderia fazer o exame para saber? onde poderia fazer esse exame? Continuo após sessenta dias com a [tosse](SINTOMA) seca, com [cansaço](SINTOMA) em algumas atividades. Tenho me cuidado com chás e bastante água, mas estou preocupa"
24898,Boa noite. O que faço?,26,0.316846091150713,request_inform,Boa noite. O que faço?
24899,o que posso fazer?,26,0.143867613045447,request_inform,o que posso fazer?
24900,ok. obrigada,50,0.1189553945587466,greeting,ok. obrigada
24901,Diante desses sintomas tenho que fazer um isolamento mais radical? Estou usando máscara ao sair de casa para ir ao aupermercado,6,0.5188021519044441,request_inform,Diante desses sintomas tenho que fazer um isolamento mais radical? Estou usando máscara ao sair de casa para ir ao aupermercado
24902,certo. Obrigada,50,0.1643833573800442,greeting,certo. Obrigada
24903,"Estou com a garganta doendo, tosse e secreção e tive febre de 37.5 já quatro dias",33,0.2039287975467302,inform_symptoms,"Estou com a garganta doendo, [tosse](SINTOMA) e secreção e tive [febre](SINTOMA) de 37.5 já quatro dias"
24904,Fui na UPA na Segunda feira e o médico me deu 7 dias de atestado e disse se eu não melhorasse voltasse lá com 5 dias para fazer o teste de Covid,21,0.487089987559777,inform,Fui na UPA na Segunda feira e o médico me deu 7 dias de atestado e disse se eu não melhorasse voltasse lá com 5 dias para fazer o teste de Covid
24905,Já tomei 5 dias de Loratadina e Dipirona de 6 em 6 se sinto dor ou febre,33,0.3885633579324292,inform_medicine,Já tomei 5 dias de Loratadina e Dipirona de 6 em 6 se sinto [dor](SINTOMA) ou [febre](SINTOMA)
24906,Ok...Amanhã irei lá ou no posto de saúde,53,0.4547258050297836,inform,Ok...Amanhã irei lá ou no posto de saúde
24907,"Passaram também pra mim o Tamiflu mais não encontro em lugar nenhum, fui até o hospital São José e não encontro",53,0.5848231193657174,inform,"Passaram também pra mim o Tamiflu mais não encontro em lugar nenhum, fui até o hospital São José e não encontro"
24908,Sim somente isso,31,0.2274464851447389,inform,Sim somente isso
24909,Meu Deus,20,0.3671110436073229,inform,Meu Deus
24910,Também acho me arrisquei saindo de casa ate o hospital São José e nada,1,0.5312242977013737,inform,Também acho me arrisquei saindo de casa ate o hospital São José e nada
24911,"Doutor a Minha Mulher também está há mais de 6 dias com uma tosse cheia, falta de ar e dores no corpo",56,0.3362908195192329,inform_symptoms,"Doutor a Minha Mulher também está há mais de 6 dias com uma [tosse](SINTOMA) cheia, [falta de ar](SINTOMA) e [dores](SINTOMA) no corpo"
24912,Muita secreção ela tomou azitromicina durante 5 dias passado pela médica do UPA,9,0.5065668682763901,inform_medicine,Muita secreção ela tomou azitromicina durante 5 dias passado pela médica do UPA
24913,Ela tem 39 e é hipertensa e está com um quadro de diabetes,17,0.5825627112563381,inform_symptoms,Ela tem 39 e é hipertensa e está com um quadro de [diabetes](SINTOMA)
24914,Tomou também Loratadina e um xarope acestil cisteina por 7 dias,9,0.5598490699471714,inform_medicine,Tomou também Loratadina e um xarope acestil cisteina por 7 dias
24915,Só não bateu um raio x lá pq a máquina da UPA estava quebrada,48,0.6688205048261449,inform,Só não bateu um raio x lá pq a máquina da UPA estava quebrada
24916,Ela sente falta de ar quando tosse e se cansa facilmente,40,0.382698518657647,inform_symptoms,Ela sente [falta de ar](SINTOMA) quando [tosse](SINTOMA) e se cansa facilmente
24917,Está tomando aerosol 3 vezes por dia,9,0.5269394428764862,inform_medicine,Está tomando aerosol 3 vezes por dia
24918,"Tá certo Doutor, ela fez o teste para o Covid só que vai receber com 15 dias",25,0.4731878008823396,inform,"Tá certo Doutor, ela fez o teste para o Covid só que vai receber com 15 dias"
24919,Verdade se a pessoa teve ja vai está é Boa quando sair o resultado do teste,25,0.4633820401704377,inform,Verdade se a pessoa teve ja vai está é Boa quando sair o resultado do teste
24920,"Amanhã iremos resolver isso,  Obrigado pelo Atendimento Doutor, Boa Noite, Deus Abençoe",50,0.4612356215671582,greeting,"Amanhã iremos resolver isso,  Obrigado pelo Atendimento Doutor, Boa Noite, Deus Abençoe"
24921,"Boa noite, me chamo Rafael. Ontem comecei a apresentar alguns sintomas. Tive febre, uma leve falta de ar",33,0.2210237197936004,inform_symptoms,"Boa noite, me chamo Rafael. Ontem comecei a apresentar alguns sintomas. Tive [febre](SINTOMA), uma leve [falta de ar](SINTOMA)"
24922,Quando tive febre tomei dipirona,13,0.2144990608520045,inform_medicine,Quando tive [febre](SINTOMA) tomei dipirona
24923,E a febre normalizou,13,0.2127062427072884,inform_symptoms,E a [febre](SINTOMA) normalizou
24924,E estou um pouco receoso de ter pegue Corona,21,0.5958944209854233,inform_symptoms,E estou um pouco receoso de ter pegue Corona
24925,"Bem leve também, estou com a sensação de febre, porém, quando coloco o termômetro e faço a medição da 36.7",34,0.3009856538660083,inform_symptoms,"Bem leve também, estou com a [sensação de febre](SINTOMA), porém, quando coloco o termômetro e faço a medição da 36.7"
24926,"Não perdi paladar, nem olfato.",52,0.3241899415327376,inform_symptoms,"Não perdi paladar, nem olfato."
24927,Além de uma moleza no corpo,27,0.5041620411628669,inform,Além de uma moleza no corpo
24928,"Sim, máximo que deu foi 38.0",17,0.3969375335087933,inform,"Sim, máximo que deu foi 38.0"
24929,Tomei dipirona e um banho e normalizou um pouco,9,0.3087028645014724,inform_medicine,Tomei dipirona e um banho e normalizou um pouco
24930,Entendido. Qualquer dúvida eu pergunto e vou relatando no decorrer dos dias.,21,0.6141234172869883,request_inform,Entendido. Qualquer dúvida eu pergunto e vou relatando no decorrer dos dias.
24931,"Boa noite! Estou tipo inquieto, sei lá pra mim a minha respiração quer parar, não q esteja, não sei se é apenas ansiedade .",39,0.3646113982532335,inform_symptoms,"Boa noite! Estou tipo inquieto, sei lá pra mim a minha respiração quer parar, não q esteja, não sei se é apenas [ansiedade](SINTOMA) ."
24932,Lembrando q já fui ao médico ele disse q estou com suspeita de covid.. apresento 2 siitomas,53,0.407426305990832,inform_symptoms,Lembrando q já fui ao médico ele disse q estou com suspeita de covid.. apresento 2 siitomas
24933,Falta de paladar e olfato apenas,52,0.221579452297276,inform_symptoms,Falta de paladar e olfato apenas
24934,Estou no meu quarto,1,0.3998646706252527,inform,Estou no meu quarto
24935,Estou com suspeita por apresentar faltar de paladar e olfato,52,0.263346472701101,inform_symptoms,Estou com suspeita por apresentar faltar de paladar e olfato
24936,Amanhã irei fazer o teste,46,0.367200342224055,inform,Amanhã irei fazer o teste
24937,Não continuo o mesmo  Paladar e olfato somente,52,0.2598063317300111,inform_symptoms,Não continuo o mesmo  Paladar e olfato somente
24938,"Sim.  Queria saber se é  ansiedade ou é  sintoma, eu achar q estou com falta de respiração sem estar",23,0.3492713992048252,inform_symptoms,"Sim.  Queria saber se é  [ansiedade](SINTOMA) ou é  sintoma, eu achar q estou com falta de respiração [sem estar](SINTOMA)"
24939,Nao...comecei a sentir quando o médico mim.falou q poderia estar contaminado,53,0.4342057159401319,inform_symptoms,Nao...comecei a sentir quando o médico mim.falou q poderia estar contaminado
24940,Só uma leve dor de cabeça,8,0.1700359139390889,inform_symptoms,Só uma leve [dor de cabeça](SINTOMA)
24941,Estou ha 4 dias com uma febre que vem e vai. Estou tomando tylenol para baixar quando ela realmente nao passa.,33,0.2737171056425177,inform_medicine,Estou ha 4 dias com uma [febre](SINTOMA) que vem e vai. Estou tomando tylenol para baixar quando ela realmente nao passa.
24942,Hoje estou com uma dor na costa na altura do pulmão que me deixa com falta de ar,39,0.3609735567644723,inform_symptoms,Hoje estou com uma [dor](SINTOMA) na costa na altura do pulmão que me deixa com [falta de ar](SINTOMA)
24943,Entendi. Onde posso ser atendida?,26,0.4743514728098306,request_inform,Entendi. Onde posso ser atendida?
24944,UPA faz esse atendimento?,41,0.5267342266312207,request_inform,UPA faz esse atendimento?
24945,Bela vista,57,0.6212509546347372,inform,Bela vista
24946,A da autran nunes faz esse atendimento?,41,0.4404731726153861,request_inform,A da autran nunes faz esse atendimento?
24947,Vou avisar ao meu filho da upa granha Lisboa,30,0.5241278467423853,inform,Vou avisar ao meu filho da upa granha Lisboa
24948,Eu já fiz o teste,25,0.2809723349715707,inform,Eu já fiz o teste
24949,Testei positivo,25,0.4937000775166756,inform,Testei positivo
24950,Para coronavírus,38,0.4350288892458033,inform,Para coronavírus
24951,Gostaria de tirar algumas dúvidas,51,0.2562644800328318,request_inform,Gostaria de tirar algumas dúvidas
24952,Estou com algumas dúvidas,51,0.2544524628460423,request_inform,Estou com algumas dúvidas
24953,Testei positivo para coronavírus,38,0.4753762197054462,inform_symptoms,Testei positivo para coronavírus
24954,"Estou isolada no meu quarto,",1,0.3028498427472778,inform,"Estou isolada no meu quarto,"
24955,Em relação a lavagem de roupas,58,0.7157012351657153,inform,Em relação a lavagem de roupas
24956,Pois no meu banheiro não tem sol para poder secar,45,0.4856172091124872,inform,Pois no meu banheiro não tem sol para poder secar
24957,Se posso ir para o jardim da casa tomar um banho de sol também,1,0.5349038597725776,inform,Se posso ir para o jardim da casa tomar um banho de sol também
24958,Em relação as máscaras,6,0.3137683353435873,inform,Em relação as máscaras
24959,Eu só fico no quarto,1,0.3513980058610029,inform,Eu só fico no quarto
24960,Tem necessidade de usar direto?,41,0.5572931738426354,request_inform,Tem necessidade de usar direto?
24961,Já separei,7,0.4316928614781929,inform,Já separei
24962,E eu mesmo estou limpando eles,7,0.5394070706480858,inform,E eu mesmo estou limpando eles
24963,Eu estava em dúvida em relação a lavagem de roupas que não tinha onde secar aqui no meu quarto,1,0.5990292501809125,inform,Eu estava em dúvida em relação a lavagem de roupas que não tinha onde secar aqui no meu quarto
24964,Mas no caso,27,0.2752133561473758,inform,Mas no caso
24965,Posso lavar aqui,7,0.5334090334982506,request_inform,Posso lavar aqui
24966,E colocar pra estender em outro cômodo,27,0.5478907294555189,inform,E colocar pra estender em outro cômodo
24967,Sem ter o contato de pessoas neh,47,0.5020607534473952,inform,Sem ter o contato de pessoas neh
24968,Só essas mesmo,31,0.2834193488050084,inform,Só essas mesmo
24969,Muito Obrigada,50,0.0868122351366444,greeting,Muito Obrigada
24970,Estou lendo aqui,46,0.4379824366815878,inform,Estou lendo aqui
24971,Outra dúvida,51,0.4521128819424095,request_inform,Outra dúvida
24972,Quando acabar meu isolamento,2,0.3857005280335069,inform,Quando acabar meu isolamento
24973,É necessário eu abandonar o quarto?,41,0.4281152391013378,request_inform,É necessário eu abandonar o quarto?
24974,Pro vírus sair,38,0.4358660768709904,inform,Pro vírus sair
24975,Posso continuar dormindo nele neh?,22,0.4697200464856443,request_inform,Posso continuar dormindo nele neh?
24976,Na verdade não sai dele ainda,27,0.4699645549240547,inform,Na verdade não sai dele ainda
24977,"Pronto, eram essas minhas dúvidas",51,0.5181127869865216,inform,"Pronto, eram essas minhas dúvidas"
24978,Mutio obrigada,50,0.4076453926196018,greeting,Mutio obrigada
24979,"Domingo passado cheguei da casa do meu pai bonzinho, quando cheguei em casa foi se queimando de febre, fui no medico na terça feira e o médico me consultou, minha garganta estava muita inflamada e cheia de pus e com febre.",33,0.2526124507323479,inform_symptoms,"Domingo passado cheguei da casa do meu pai bonzinho, quando cheguei em casa foi se queimando de [febre](SINTOMA), fui no medico na terça feira e o médico me consultou, minha [garganta](SINTOMA) estava muita inflamada e cheia de pus e com [febre](SINTOMA)."
24980,"Dipirona pra, antibiótico pra garganta, só que a febre vai e volta.",15,0.3365309285398307,inform_medicine,"Dipirona pra, antibiótico pra [garganta](SINTOMA), só que a [febre](SINTOMA) vai e volta."
24981,A febre continua e não passa,13,0.1459878174833067,inform_symptoms,A [febre](SINTOMA) continua e não passa
24982,"É difícil encontrar ele, ninguém sabe qual dia que ele está no hospital",53,0.4980360173398633,inform,"É difícil encontrar ele, ninguém sabe qual dia que ele está no hospital"
24983,Vcs não pode dizer nada o que é,18,0.6524751118006682,request_inform,Vcs não pode dizer nada o que é
24984,Boa noite!!,24,0.1536263954681587,greeting,Boa noite!!
24985,olá Boa noite,24,0.1695895434435588,greeting,olá Boa noite
24986,estou sem olfato e paladar,52,0.1341502241377201,inform_symptoms,estou sem olfato e paladar
24987,o quê fazer?,26,0.2316080700824708,request_inform,o quê fazer?
24988,há 4 dias,16,0.1496134422312951,inform,há 4 dias
24989,suspeito,57,0.5527501646304314,inform,suspeito
24990,há 8 dias,16,0.1865558235964335,inform,há 8 dias
24991,não posso Tomar nenhum medicamento?,44,0.25308423108537,request_inform,não posso Tomar nenhum medicamento?
24992,Mas não estou sentindo febre e nem dor de cabeça,33,0.1818684106662982,inform_symptoms,Mas não estou sentindo [febre](SINTOMA) e nem [dor de cabeça](SINTOMA)
24993,quanto tempo lava para os sintomas se agravar,23,0.4149322208324848,request_inform,quanto tempo lava para os sintomas se agravar
24994,pelo o fato de eu ser hipertensa,7,0.4687667237676988,inform_symptoms,pelo o fato de eu ser hipertensa
24995,estou muito nervosa,55,0.3412219639908576,inform_symptoms,estou muito nervosa
24996,muito nervosa,35,0.3873450356556092,inform_symptoms,muito nervosa
24997,muito medo de morrer,55,0.3661448944254977,inform_symptoms,muito medo de morrer
24998,sou do grupo de risco,7,0.4594292188655311,inform,sou do grupo de risco
24999,e estou com sintomas de coronavirus,38,0.2876842263589818,inform_symptoms,e estou com sintomas de coronavirus
25000,isso está mim perturbando,55,0.4839958222992132,inform_symptoms,isso está mim perturbando
25001,Mas estou nervosa o tempo todo,19,0.4219763867598716,inform,Mas estou nervosa o tempo todo
25002,e não consigo controlar minhas emoções,45,0.4713121169906417,inform,e não consigo controlar minhas emoções
25003,Mas tive em contato  com um caso suspeito,47,0.379170736969909,inform,Mas tive em contato  com um caso suspeito
25004,e a agora estou sem olfato e paladar,52,0.2073120309539855,inform_symptoms,e a agora estou sem olfato e paladar
25005,está se recuperando em casa,1,0.4265905538268281,inform,está se recuperando em casa
25006,não fizeram exame,25,0.4070080540221158,inform,não fizeram exame
25007,só recomendaram ficar 14 dias isolado,16,0.5154375640613618,inform,só recomendaram ficar 14 dias isolado
25008,Mas o quê eu posso fazer pra mim controlar ?,26,0.3863678376425451,request_inform,Mas o quê eu posso fazer pra mim controlar ?
25009,é o que  tá acontecendo comigo,7,0.4935969578325506,inform,é o que  tá acontecendo comigo
25010,só penso coisas negativas,31,0.5689367142101369,inform,só penso coisas negativas
25011,Mas sabe o  que tá acontecendo comigo,27,0.4990808901762352,inform,Mas sabe o  que tá acontecendo comigo
25012,as vozes acho que estou com falta de ar,37,0.3952675074428855,inform_symptoms,as vozes acho que estou com [falta de ar](SINTOMA)
25013,Mas depois eu vejo quê é só nervosismo,55,0.4774660337114195,inform,Mas depois eu vejo quê é só [nervosismo](SINTOMA)
25014,isso tá mim deixando bastante tensa também,55,0.4561713788618577,inform_symptoms,isso tá mim deixando bastante tensa também
25015,tem como diferenciar a falta de ar de uma crise de nervos,37,0.4531071425502969,inform_symptoms,tem como diferenciar a [falta de ar](SINTOMA) de uma crise de nervos
25016,pra uma falta de ar causada por o coronavirus,38,0.3843100617078508,inform_symptoms,pra uma [falta de ar](SINTOMA) causada por o coronavirus
25017,ah tá certo,4,0.2042826069380633,inform,ah tá certo
25018,essa é a que eu estou sentindo ultimamente,19,0.2813390122815781,inform_symptoms,essa é a que eu estou sentindo ultimamente
25019,foi bom conversar com vocês,47,0.5237743437774922,inform,foi bom conversar com vocês
25020,"Ola, boa noite",24,0.1337696683617958,greeting,"Ola, boa noite"
25021,"Há 5 dias tenho leve coriza, dor de garganta, e dor acima dos olhos. Tive também dois dias de diarréia. Também sinto perda de olfato e paladar",56,0.2579868025769645,inform_symptoms,"Há 5 dias tenho leve [coriza](SINTOMA), [dor de garganta](SINTOMA), e dor acima dos olhos. Tive também dois dias de [diarréia](SINTOMA). Também sinto [perda de olfato](SINTOMA) e paladar"
25022,Não tenho tosse nem febre,33,0.2488405034727026,inform_symptoms,Não tenho [tosse](SINTOMA) nem [febre](SINTOMA)
25023,Nem cansaço,22,0.2629527973515287,inform_symptoms,Nem [cansaço](SINTOMA)
25024,"Ah, desculpa. Eu relatei coriza, mas na verdade sinto entupimento nasal. Não sinto escorrer.",28,0.3405640090187783,inform_symptoms,"Ah, desculpa. Eu relatei coriza, mas na verdade sinto entupimento nasal. Não sinto escorrer."
25025,Ao tomar um antialérgico (celerg) senti um alívio.,9,0.521824699885341,inform_medicine,Ao tomar um antialérgico (celerg) senti um alívio.
25026,Minha esposa que faz tratamento de rinite,9,0.4743837681715416,inform_medicine,Minha esposa que faz tratamento de rinite
25027,O remédio celerg é dela,9,0.4106041736822859,inform_medicine,O remédio celerg é dela
25028,Não. Só tive ontem e antes de ontem. Mas uma vez só ao dia.,21,0.3452898508618688,inform,Não. Só tive ontem e antes de ontem. Mas uma vez só ao dia.
25029,Moro eu e minha esposa apenas,30,0.3236033748240383,inform,Moro eu e minha esposa apenas
25030,Tenho uma dúvida.,51,0.3948496256166777,request_inform,Tenho uma dúvida.
25031,Os meus sintomas são de covid?,23,0.2053824639076141,request_inform,Os meus sintomas são de covid?
25032,Muitas pessoas próximas a minha casa relatam os mesmos sintomas.,23,0.3628721258756096,inform,Muitas pessoas próximas a minha casa relatam os mesmos sintomas.
25033,"Sou filho da Dona Vilma, Pedro",30,0.517042720965865,inform,"Sou filho da Dona Vilma, Pedro"
25034,"Minha mae desde terça apresenta febre, tosse e de sexta para hoje confusao mental",33,0.3323162525936468,inform_symptoms,"Minha mae desde terça apresenta [febre](SINTOMA), [tosse](SINTOMA) e de sexta para hoje confusao mental"
25035,Estamos preocupados,55,0.5468009067846746,inform,Estamos preocupados
25036,Pq ela tbm tem transtorno bipolar,55,0.6518378516596705,inform_symptoms,Pq ela tbm tem [transtorno bipolar](SINTOMA)
25037,E faz usa de mt medicaçao há uns anos,9,0.508696701787003,inform_medicine,E faz usa de mt medicaçao há uns anos
25038,Tem 60 anos e sobrepeso,17,0.5233347434643796,inform,Tem 60 anos e sobrepeso
25039,Medimos agr,54,0.4708627151492232,inform_medicine,Medimos agr
25040,Esta com 39.1,17,0.3602980139409897,inform,Esta com 39.1
25041,E passou o dia quente,10,0.4946005892473766,inform,E passou o dia quente
25042,"O medico psiquiatra que a acompanha, afirmou que a confusao poderia ser pelo uso da prednisona, o medicamento que estavamos dando para controlar os sintomas",9,0.5640119533645729,inform_medicine,"O medico psiquiatra que a acompanha, afirmou que a confusao poderia ser pelo uso da prednisona, o medicamento que estavamos dando para controlar os sintomas"
25043,"Nao,",12,0.2060796140341261,inform,"Nao,"
25044,E ela ta se alimentando bem e bebendo mt agua,42,0.5684605771312856,inform_symptoms,E ela ta se alimentando bem e bebendo mt agua
25045,"Foi suspenso hj, mas ontem a noite ainda dei um comprimido a ela",21,0.4476575929638234,inform,"Foi suspenso hj, mas ontem a noite ainda dei um comprimido a ela"
25046,Gostaria de saber se é indicado levarmos ela a uma emergencia,53,0.5968328967186335,inform,Gostaria de saber se é indicado levarmos ela a uma emergencia
25047,Ela tem plano de saude unimed,58,0.4976796298732855,inform,Ela tem plano de saude unimed
25048,Mas mesmo assim estamos receosos,27,0.3137687689175562,inform,Mas mesmo assim estamos receosos
25049,"Dela ficar sozinha, ja que nao pode entrar acompanhante e além disso confusa",1,0.6067521508781004,inform,"Dela ficar sozinha, ja que nao pode entrar acompanhante e além disso confusa"
25050,Teria a possibilidade de um acompanhante?,41,0.5234719695123204,request_inform,Teria a possibilidade de um acompanhante?
25051,Tô com muito cansada,22,0.3329956402610584,inform_symptoms,Tô com muito cansada
